"Step","stage2-uvit-20260526-011258 - train/loss","stage2-uvit-20260526-011258 - train/loss__MIN","stage2-uvit-20260526-011258 - train/loss__MAX"
"12842","0.05810650438070297","0.05810650438070297","0.05810650438070297"
"12850","0.11116506159305573","0.11116506159305573","0.11116506159305573"
"12851","0.08175645023584366","0.08175645023584366","0.08175645023584366"
"12858","0.11395473778247833","0.11395473778247833","0.11395473778247833"
"12865","0.12619605660438538","0.12619605660438538","0.12619605660438538"
"12867","0.14694833755493164","0.14694833755493164","0.14694833755493164"
"12871","0.15440937876701355","0.15440937876701355","0.15440937876701355"
"12877","0.08373211324214935","0.08373211324214935","0.08373211324214935"
"12881","0.09702277928590775","0.09702277928590775","0.09702277928590775"
"12882","0.0865066796541214","0.0865066796541214","0.0865066796541214"
"12883","0.059053849428892136","0.059053849428892136","0.059053849428892136"
"12885","0.1377773880958557","0.1377773880958557","0.1377773880958557"
"12889","0.1685277819633484","0.1685277819633484","0.1685277819633484"
"12894","0.09975945949554443","0.09975945949554443","0.09975945949554443"
"12898","0.08024102449417114","0.08024102449417114","0.08024102449417114"
"12904","0.07308675348758698","0.07308675348758698","0.07308675348758698"
"12908","0.12214898318052292","0.12214898318052292","0.12214898318052292"
"12924","0.1306796818971634","0.1306796818971634","0.1306796818971634"
"12930","0.11441771686077118","0.11441771686077118","0.11441771686077118"
"12931","0.08842292428016663","0.08842292428016663","0.08842292428016663"
"12932","0.1393459439277649","0.1393459439277649","0.1393459439277649"
"12934","0.11082137376070023","0.11082137376070023","0.11082137376070023"
"12935","0.1639336347579956","0.1639336347579956","0.1639336347579956"
"12941","0.07498256862163544","0.07498256862163544","0.07498256862163544"
"12942","0.14332933723926544","0.14332933723926544","0.14332933723926544"
"12957","0.10277394950389862","0.10277394950389862","0.10277394950389862"
"12958","0.18083283305168152","0.18083283305168152","0.18083283305168152"
"12960","0.22561055421829224","0.22561055421829224","0.22561055421829224"
"12966","0.0679972916841507","0.0679972916841507","0.0679972916841507"
"12971","0.09710197895765305","0.09710197895765305","0.09710197895765305"
"12972","0.08501830697059631","0.08501830697059631","0.08501830697059631"
"12973","0.1460639238357544","0.1460639238357544","0.1460639238357544"
"12976","0.10128448158502579","0.10128448158502579","0.10128448158502579"
"12982","0.14724314212799072","0.14724314212799072","0.14724314212799072"
"12991","0.09208004176616669","0.09208004176616669","0.09208004176616669"
"12993","0.2305784821510315","0.2305784821510315","0.2305784821510315"
"12994","0.08475010097026825","0.08475010097026825","0.08475010097026825"
"12997","0.11907214671373367","0.11907214671373367","0.11907214671373367"
"12998","0.12769143283367157","0.12769143283367157","0.12769143283367157"
"12999","0.08244641125202179","0.08244641125202179","0.08244641125202179"
"13002","0.07844795286655426","0.07844795286655426","0.07844795286655426"
"13010","0.12875103950500488","0.12875103950500488","0.12875103950500488"
"13012","0.09692469984292984","0.09692469984292984","0.09692469984292984"
"13013","0.10121557116508484","0.10121557116508484","0.10121557116508484"
"13016","0.11384405195713043","0.11384405195713043","0.11384405195713043"
"13020","0.07955670356750488","0.07955670356750488","0.07955670356750488"
"13021","0.15237152576446533","0.15237152576446533","0.15237152576446533"
"13026","0.12273472547531128","0.12273472547531128","0.12273472547531128"
"13028","0.08511197566986084","0.08511197566986084","0.08511197566986084"
"13032","0.18897497653961182","0.18897497653961182","0.18897497653961182"
"13035","0.04521525651216507","0.04521525651216507","0.04521525651216507"
"13036","0.11730429530143738","0.11730429530143738","0.11730429530143738"
"13039","0.07133227586746216","0.07133227586746216","0.07133227586746216"
"13040","0.10990606248378754","0.10990606248378754","0.10990606248378754"
"13043","0.049051105976104736","0.049051105976104736","0.049051105976104736"
"13045","0.09910683333873749","0.09910683333873749","0.09910683333873749"
"13047","0.20908847451210022","0.20908847451210022","0.20908847451210022"
"13051","0.09909772127866745","0.09909772127866745","0.09909772127866745"
"13057","0.10323348641395569","0.10323348641395569","0.10323348641395569"
"13062","0.0942564532160759","0.0942564532160759","0.0942564532160759"
"13066","0.1535360962152481","0.1535360962152481","0.1535360962152481"
"13068","0.11465106904506683","0.11465106904506683","0.11465106904506683"
"13073","0.10870996117591858","0.10870996117591858","0.10870996117591858"
"13082","0.09132649749517441","0.09132649749517441","0.09132649749517441"
"13090","0.18227529525756836","0.18227529525756836","0.18227529525756836"
"13091","0.15286117792129517","0.15286117792129517","0.15286117792129517"
"13098","0.07103145122528076","0.07103145122528076","0.07103145122528076"
"13101","0.1056746393442154","0.1056746393442154","0.1056746393442154"
"13105","0.1550087034702301","0.1550087034702301","0.1550087034702301"
"13107","0.06342664361000061","0.06342664361000061","0.06342664361000061"
"13110","0.09458953142166138","0.09458953142166138","0.09458953142166138"
"13111","0.07660897076129913","0.07660897076129913","0.07660897076129913"
"13112","0.1620090901851654","0.1620090901851654","0.1620090901851654"
"13114","0.13987627625465393","0.13987627625465393","0.13987627625465393"
"13116","0.07093831151723862","0.07093831151723862","0.07093831151723862"
"13129","0.11070676147937775","0.11070676147937775","0.11070676147937775"
"13130","0.06552380323410034","0.06552380323410034","0.06552380323410034"
"13137","0.15288293361663818","0.15288293361663818","0.15288293361663818"
"13139","0.17866398394107819","0.17866398394107819","0.17866398394107819"
"13143","0.07444658130407333","0.07444658130407333","0.07444658130407333"
"13150","0.07893186062574387","0.07893186062574387","0.07893186062574387"
"13152","0.10531460493803024","0.10531460493803024","0.10531460493803024"
"13157","0.09780962765216827","0.09780962765216827","0.09780962765216827"
"13159","0.06422240287065506","0.06422240287065506","0.06422240287065506"
"13161","0.13832804560661316","0.13832804560661316","0.13832804560661316"
"13167","0.1260269731283188","0.1260269731283188","0.1260269731283188"
"13173","0.07004497945308685","0.07004497945308685","0.07004497945308685"
"13174","0.11560405045747757","0.11560405045747757","0.11560405045747757"
"13175","0.10573515295982361","0.10573515295982361","0.10573515295982361"
"13177","0.14144428074359894","0.14144428074359894","0.14144428074359894"
"13178","0.10879412293434143","0.10879412293434143","0.10879412293434143"
"13180","0.11800914257764816","0.11800914257764816","0.11800914257764816"
"13183","0.13489049673080444","0.13489049673080444","0.13489049673080444"
"13186","0.11991413682699203","0.11991413682699203","0.11991413682699203"
"13191","0.10874488949775696","0.10874488949775696","0.10874488949775696"
"13199","0.09268391877412796","0.09268391877412796","0.09268391877412796"
"13202","0.1189124658703804","0.1189124658703804","0.1189124658703804"
"13205","0.11979205906391144","0.11979205906391144","0.11979205906391144"
"13209","0.07361743599176407","0.07361743599176407","0.07361743599176407"
"13210","0.1331413835287094","0.1331413835287094","0.1331413835287094"
"13223","0.0843849629163742","0.0843849629163742","0.0843849629163742"
"13233","0.23525570333003998","0.23525570333003998","0.23525570333003998"
"13237","0.11784971505403519","0.11784971505403519","0.11784971505403519"
"13238","0.10370884835720062","0.10370884835720062","0.10370884835720062"
"13239","0.12470674514770508","0.12470674514770508","0.12470674514770508"
"13242","0.11114893853664398","0.11114893853664398","0.11114893853664398"
"13253","0.06130128726363182","0.06130128726363182","0.06130128726363182"
"13254","0.15842679142951965","0.15842679142951965","0.15842679142951965"
"13259","0.1333954632282257","0.1333954632282257","0.1333954632282257"
"13261","0.12455090135335922","0.12455090135335922","0.12455090135335922"
"13268","0.12406447529792786","0.12406447529792786","0.12406447529792786"
"13274","0.15212929248809814","0.15212929248809814","0.15212929248809814"
"13279","0.09699717164039612","0.09699717164039612","0.09699717164039612"
"13290","0.11686451733112335","0.11686451733112335","0.11686451733112335"
"13294","0.15098625421524048","0.15098625421524048","0.15098625421524048"
"13296","0.08468250930309296","0.08468250930309296","0.08468250930309296"
"13300","0.11304784566164017","0.11304784566164017","0.11304784566164017"
"13304","0.12414835393428802","0.12414835393428802","0.12414835393428802"
"13305","0.10700158029794693","0.10700158029794693","0.10700158029794693"
"13307","0.11220227926969528","0.11220227926969528","0.11220227926969528"
"13308","0.09222885221242905","0.09222885221242905","0.09222885221242905"
"13310","0.09678643196821213","0.09678643196821213","0.09678643196821213"
"13311","0.08944373577833176","0.08944373577833176","0.08944373577833176"
"13312","0.07662513852119446","0.07662513852119446","0.07662513852119446"
"13316","0.10422195494174957","0.10422195494174957","0.10422195494174957"
"13318","0.12938891351222992","0.12938891351222992","0.12938891351222992"
"13319","0.1223771795630455","0.1223771795630455","0.1223771795630455"
"13322","0.12167093902826309","0.12167093902826309","0.12167093902826309"
"13324","0.15771298110485077","0.15771298110485077","0.15771298110485077"
"13325","0.15143296122550964","0.15143296122550964","0.15143296122550964"
"13329","0.07190584391355515","0.07190584391355515","0.07190584391355515"
"13333","0.1599304974079132","0.1599304974079132","0.1599304974079132"
"13336","0.10353943705558777","0.10353943705558777","0.10353943705558777"
"13337","0.09644734859466553","0.09644734859466553","0.09644734859466553"
"13339","0.08247792720794678","0.08247792720794678","0.08247792720794678"
"13341","0.07011788338422775","0.07011788338422775","0.07011788338422775"
"13348","0.09220890700817108","0.09220890700817108","0.09220890700817108"
"13350","0.15774264931678772","0.15774264931678772","0.15774264931678772"
"13353","0.10726895928382874","0.10726895928382874","0.10726895928382874"
"13355","0.16757819056510925","0.16757819056510925","0.16757819056510925"
"13358","0.1633763611316681","0.1633763611316681","0.1633763611316681"
"13366","0.11990612745285034","0.11990612745285034","0.11990612745285034"
"13372","0.16062217950820923","0.16062217950820923","0.16062217950820923"
"13376","0.17067496478557587","0.17067496478557587","0.17067496478557587"
"13380","0.10407853126525879","0.10407853126525879","0.10407853126525879"
"13382","0.10345718264579773","0.10345718264579773","0.10345718264579773"
"13389","0.07896959036588669","0.07896959036588669","0.07896959036588669"
"13394","0.20104287564754486","0.20104287564754486","0.20104287564754486"
"13399","0.1655486822128296","0.1655486822128296","0.1655486822128296"
"13400","0.15173061192035675","0.15173061192035675","0.15173061192035675"
"13401","0.1082804799079895","0.1082804799079895","0.1082804799079895"
"13403","0.09385006129741669","0.09385006129741669","0.09385006129741669"
"13406","0.15413305163383484","0.15413305163383484","0.15413305163383484"
"13423","0.15133753418922424","0.15133753418922424","0.15133753418922424"
"13430","0.09602104127407074","0.09602104127407074","0.09602104127407074"
"13453","0.08511821925640106","0.08511821925640106","0.08511821925640106"
"13454","0.15447339415550232","0.15447339415550232","0.15447339415550232"
"13457","0.1199047788977623","0.1199047788977623","0.1199047788977623"
"13460","0.06188739463686943","0.06188739463686943","0.06188739463686943"
"13464","0.07291190326213837","0.07291190326213837","0.07291190326213837"
"13466","0.06323626637458801","0.06323626637458801","0.06323626637458801"
"13468","0.1183856874704361","0.1183856874704361","0.1183856874704361"
"13470","0.1419396996498108","0.1419396996498108","0.1419396996498108"
"13473","0.16661980748176575","0.16661980748176575","0.16661980748176575"
"13476","0.1467779278755188","0.1467779278755188","0.1467779278755188"
"13478","0.11741612106561661","0.11741612106561661","0.11741612106561661"
"13480","0.136265367269516","0.136265367269516","0.136265367269516"
"13481","0.18797367811203003","0.18797367811203003","0.18797367811203003"
"13482","0.10509118437767029","0.10509118437767029","0.10509118437767029"
"13489","0.04503735899925232","0.04503735899925232","0.04503735899925232"
"13494","0.15227866172790527","0.15227866172790527","0.15227866172790527"
"13497","0.1403578370809555","0.1403578370809555","0.1403578370809555"
"13499","0.12027067691087723","0.12027067691087723","0.12027067691087723"
"13501","0.09497079998254776","0.09497079998254776","0.09497079998254776"
"13505","0.09451770037412643","0.09451770037412643","0.09451770037412643"
"13512","0.07924740016460419","0.07924740016460419","0.07924740016460419"
"13513","0.17920784652233124","0.17920784652233124","0.17920784652233124"
"13514","0.10343979299068451","0.10343979299068451","0.10343979299068451"
"13515","0.12882710993289948","0.12882710993289948","0.12882710993289948"
"13519","0.12308906763792038","0.12308906763792038","0.12308906763792038"
"13520","0.18597489595413208","0.18597489595413208","0.18597489595413208"
"13523","0.15617014467716217","0.15617014467716217","0.15617014467716217"
"13533","0.08708840608596802","0.08708840608596802","0.08708840608596802"
"13538","0.1247926577925682","0.1247926577925682","0.1247926577925682"
"13540","0.1713537573814392","0.1713537573814392","0.1713537573814392"
"13543","0.15433044731616974","0.15433044731616974","0.15433044731616974"
"13547","0.08237119764089584","0.08237119764089584","0.08237119764089584"
"13548","0.14523807168006897","0.14523807168006897","0.14523807168006897"
"13551","0.10116708278656006","0.10116708278656006","0.10116708278656006"
"13554","0.08689390867948532","0.08689390867948532","0.08689390867948532"
"13563","0.13199235498905182","0.13199235498905182","0.13199235498905182"
"13564","0.11314214766025543","0.11314214766025543","0.11314214766025543"
"13565","0.13323572278022766","0.13323572278022766","0.13323572278022766"
"13567","0.19480463862419128","0.19480463862419128","0.19480463862419128"
"13569","0.12735086679458618","0.12735086679458618","0.12735086679458618"
"13570","0.05367740988731384","0.05367740988731384","0.05367740988731384"
"13574","0.18322846293449402","0.18322846293449402","0.18322846293449402"
"13582","0.09339255839586258","0.09339255839586258","0.09339255839586258"
"13587","0.09465824067592621","0.09465824067592621","0.09465824067592621"
"13591","0.11971940845251083","0.11971940845251083","0.11971940845251083"
"13594","0.13501812517642975","0.13501812517642975","0.13501812517642975"
"13597","0.09881604462862015","0.09881604462862015","0.09881604462862015"
"13598","0.15443134307861328","0.15443134307861328","0.15443134307861328"
"13604","0.0904136449098587","0.0904136449098587","0.0904136449098587"
"13605","0.15740105509757996","0.15740105509757996","0.15740105509757996"
"13607","0.10673936456441879","0.10673936456441879","0.10673936456441879"
"13615","0.0808255672454834","0.0808255672454834","0.0808255672454834"
"13617","0.13247546553611755","0.13247546553611755","0.13247546553611755"
"13618","0.13482999801635742","0.13482999801635742","0.13482999801635742"
"13621","0.10887815058231354","0.10887815058231354","0.10887815058231354"
"13625","0.12035462260246277","0.12035462260246277","0.12035462260246277"
"13627","0.16611365973949432","0.16611365973949432","0.16611365973949432"
"13629","0.12968221306800842","0.12968221306800842","0.12968221306800842"
"13632","0.13144835829734802","0.13144835829734802","0.13144835829734802"
"13637","0.07065058499574661","0.07065058499574661","0.07065058499574661"
"13638","0.10486620664596558","0.10486620664596558","0.10486620664596558"
"13648","0.11700926721096039","0.11700926721096039","0.11700926721096039"
"13652","0.06503069400787354","0.06503069400787354","0.06503069400787354"
"13660","0.090850830078125","0.090850830078125","0.090850830078125"
"13662","0.05863703042268753","0.05863703042268753","0.05863703042268753"
"13668","0.16995097696781158","0.16995097696781158","0.16995097696781158"
"13670","0.11530940234661102","0.11530940234661102","0.11530940234661102"
"13689","0.09716379642486572","0.09716379642486572","0.09716379642486572"
"13693","0.08126053214073181","0.08126053214073181","0.08126053214073181"
"13698","0.2057945430278778","0.2057945430278778","0.2057945430278778"
"13699","0.08939676731824875","0.08939676731824875","0.08939676731824875"
"13709","0.0768011212348938","0.0768011212348938","0.0768011212348938"
"13716","0.1432264745235443","0.1432264745235443","0.1432264745235443"
"13727","0.08270040899515152","0.08270040899515152","0.08270040899515152"
"13728","0.1412995159626007","0.1412995159626007","0.1412995159626007"
"13742","0.09108652174472809","0.09108652174472809","0.09108652174472809"
"13743","0.12771451473236084","0.12771451473236084","0.12771451473236084"
"13747","0.18211676180362701","0.18211676180362701","0.18211676180362701"
"13749","0.18063324689865112","0.18063324689865112","0.18063324689865112"
"13768","0.12202329933643341","0.12202329933643341","0.12202329933643341"
"13776","0.10332900285720825","0.10332900285720825","0.10332900285720825"
"13777","0.15553709864616394","0.15553709864616394","0.15553709864616394"
"13783","0.08142133802175522","0.08142133802175522","0.08142133802175522"
"13801","0.12190502882003784","0.12190502882003784","0.12190502882003784"
"13803","0.11728909611701965","0.11728909611701965","0.11728909611701965"
"13805","0.13045494258403778","0.13045494258403778","0.13045494258403778"
"13813","0.08707856386899948","0.08707856386899948","0.08707856386899948"
"13817","0.10741578787565231","0.10741578787565231","0.10741578787565231"
"13822","0.1149807795882225","0.1149807795882225","0.1149807795882225"
"13823","0.12131738662719727","0.12131738662719727","0.12131738662719727"
"13835","0.1347041130065918","0.1347041130065918","0.1347041130065918"
"13842","0.10433421283960342","0.10433421283960342","0.10433421283960342"
"13843","0.12965884804725647","0.12965884804725647","0.12965884804725647"
"13845","0.11524558067321777","0.11524558067321777","0.11524558067321777"
"13846","0.16502022743225098","0.16502022743225098","0.16502022743225098"
"13849","0.10670067369937897","0.10670067369937897","0.10670067369937897"
"13850","0.18692292273044586","0.18692292273044586","0.18692292273044586"
"13854","0.0740654319524765","0.0740654319524765","0.0740654319524765"
"13856","0.1234239935874939","0.1234239935874939","0.1234239935874939"
"13862","0.1200387105345726","0.1200387105345726","0.1200387105345726"
"13867","0.11185500770807266","0.11185500770807266","0.11185500770807266"
"13882","0.15028487145900726","0.15028487145900726","0.15028487145900726"
"13888","0.14968332648277283","0.14968332648277283","0.14968332648277283"
"13889","0.11079242825508118","0.11079242825508118","0.11079242825508118"
"13891","0.09718842804431915","0.09718842804431915","0.09718842804431915"
"13901","0.15084680914878845","0.15084680914878845","0.15084680914878845"
"13909","0.15760177373886108","0.15760177373886108","0.15760177373886108"
"13928","0.08940587937831879","0.08940587937831879","0.08940587937831879"
"13933","0.08625693619251251","0.08625693619251251","0.08625693619251251"
"13935","0.17592188715934753","0.17592188715934753","0.17592188715934753"
"13944","0.09640005230903625","0.09640005230903625","0.09640005230903625"
"13948","0.14771278202533722","0.14771278202533722","0.14771278202533722"
"13949","0.1647026687860489","0.1647026687860489","0.1647026687860489"
"13952","0.10098089277744293","0.10098089277744293","0.10098089277744293"
"13958","0.11954730749130249","0.11954730749130249","0.11954730749130249"
"13963","0.12766927480697632","0.12766927480697632","0.12766927480697632"
"13973","0.17543375492095947","0.17543375492095947","0.17543375492095947"
"13975","0.12415888160467148","0.12415888160467148","0.12415888160467148"
"13977","0.13763763010501862","0.13763763010501862","0.13763763010501862"
"13980","0.10517312586307526","0.10517312586307526","0.10517312586307526"
"13985","0.1977875828742981","0.1977875828742981","0.1977875828742981"
"13986","0.09600406885147095","0.09600406885147095","0.09600406885147095"
"13994","0.08611015975475311","0.08611015975475311","0.08611015975475311"
"13996","0.10957933962345123","0.10957933962345123","0.10957933962345123"
"14000","0.15879230201244354","0.15879230201244354","0.15879230201244354"
"14001","0.08486108481884003","0.08486108481884003","0.08486108481884003"
"14007","0.0804247260093689","0.0804247260093689","0.0804247260093689"
"14008","0.10793627053499222","0.10793627053499222","0.10793627053499222"
"14009","0.1767951101064682","0.1767951101064682","0.1767951101064682"
"14019","0.1470959186553955","0.1470959186553955","0.1470959186553955"
"14026","0.14914366602897644","0.14914366602897644","0.14914366602897644"
"14029","0.2088664025068283","0.2088664025068283","0.2088664025068283"
"14050","0.08994883298873901","0.08994883298873901","0.08994883298873901"
"14059","0.17146223783493042","0.17146223783493042","0.17146223783493042"
"14066","0.13754603266716003","0.13754603266716003","0.13754603266716003"
"14067","0.08186949789524078","0.08186949789524078","0.08186949789524078"
"14068","0.11228702962398529","0.11228702962398529","0.11228702962398529"
"14079","0.14763781428337097","0.14763781428337097","0.14763781428337097"
"14080","0.11999515444040298","0.11999515444040298","0.11999515444040298"
"14081","0.09702861309051514","0.09702861309051514","0.09702861309051514"
"14083","0.10233458131551743","0.10233458131551743","0.10233458131551743"
"14091","0.10216128826141357","0.10216128826141357","0.10216128826141357"
"14093","0.11773635447025299","0.11773635447025299","0.11773635447025299"
"14094","0.12651419639587402","0.12651419639587402","0.12651419639587402"
"14097","0.102251335978508","0.102251335978508","0.102251335978508"
"14112","0.07916178554296494","0.07916178554296494","0.07916178554296494"
"14113","0.12009572982788086","0.12009572982788086","0.12009572982788086"
"14115","0.12092776596546173","0.12092776596546173","0.12092776596546173"
"14117","0.11117491126060486","0.11117491126060486","0.11117491126060486"
"14120","0.13560155034065247","0.13560155034065247","0.13560155034065247"
"14131","0.15472793579101562","0.15472793579101562","0.15472793579101562"
"14137","0.0795019194483757","0.0795019194483757","0.0795019194483757"
"14138","0.07522153854370117","0.07522153854370117","0.07522153854370117"
"14139","0.07557210326194763","0.07557210326194763","0.07557210326194763"
"14142","0.10564333945512772","0.10564333945512772","0.10564333945512772"
"14144","0.11771663278341293","0.11771663278341293","0.11771663278341293"
"14146","0.15184128284454346","0.15184128284454346","0.15184128284454346"
"14149","0.09503984451293945","0.09503984451293945","0.09503984451293945"
"14153","0.1233162134885788","0.1233162134885788","0.1233162134885788"
"14154","0.12033894658088684","0.12033894658088684","0.12033894658088684"
"14162","0.09862340241670609","0.09862340241670609","0.09862340241670609"
"14170","0.07164902985095978","0.07164902985095978","0.07164902985095978"
"14171","0.1031065583229065","0.1031065583229065","0.1031065583229065"
"14178","0.16048195958137512","0.16048195958137512","0.16048195958137512"
"14182","0.11691319197416306","0.11691319197416306","0.11691319197416306"
"14186","0.23150312900543213","0.23150312900543213","0.23150312900543213"
"14192","0.11815635859966278","0.11815635859966278","0.11815635859966278"
"14195","0.14206184446811676","0.14206184446811676","0.14206184446811676"
"14207","0.1371176391839981","0.1371176391839981","0.1371176391839981"
"14208","0.21129238605499268","0.21129238605499268","0.21129238605499268"
"14214","0.1001138836145401","0.1001138836145401","0.1001138836145401"
"14220","0.1162189394235611","0.1162189394235611","0.1162189394235611"
"14223","0.08033742755651474","0.08033742755651474","0.08033742755651474"
"14228","0.1171872615814209","0.1171872615814209","0.1171872615814209"
"14230","0.09674256294965744","0.09674256294965744","0.09674256294965744"
"14233","0.1403503119945526","0.1403503119945526","0.1403503119945526"
"14246","0.10182563215494156","0.10182563215494156","0.10182563215494156"
"14247","0.11611028760671616","0.11611028760671616","0.11611028760671616"
"14251","0.11364848166704178","0.11364848166704178","0.11364848166704178"
"14253","0.13806936144828796","0.13806936144828796","0.13806936144828796"
"14254","0.12236364185810089","0.12236364185810089","0.12236364185810089"
"14256","0.09456120431423187","0.09456120431423187","0.09456120431423187"
"14276","0.0544767826795578","0.0544767826795578","0.0544767826795578"
"14277","0.10844843089580536","0.10844843089580536","0.10844843089580536"
"14279","0.15957245230674744","0.15957245230674744","0.15957245230674744"
"14281","0.16247262060642242","0.16247262060642242","0.16247262060642242"
"14282","0.14775410294532776","0.14775410294532776","0.14775410294532776"
"14292","0.1529873162508011","0.1529873162508011","0.1529873162508011"
"14298","0.09931967407464981","0.09931967407464981","0.09931967407464981"
"14299","0.12408144026994705","0.12408144026994705","0.12408144026994705"
"14303","0.18395140767097473","0.18395140767097473","0.18395140767097473"
"14307","0.11344113200902939","0.11344113200902939","0.11344113200902939"
"14319","0.1658429503440857","0.1658429503440857","0.1658429503440857"
"14322","0.21980617940425873","0.21980617940425873","0.21980617940425873"
"14337","0.1261521577835083","0.1261521577835083","0.1261521577835083"
"14338","0.12936407327651978","0.12936407327651978","0.12936407327651978"
"14340","0.18383261561393738","0.18383261561393738","0.18383261561393738"
"14343","0.12617380917072296","0.12617380917072296","0.12617380917072296"
"14344","0.11718056350946426","0.11718056350946426","0.11718056350946426"
"14345","0.09077944606542587","0.09077944606542587","0.09077944606542587"
"14349","0.14231830835342407","0.14231830835342407","0.14231830835342407"
"14359","0.1020037829875946","0.1020037829875946","0.1020037829875946"
"14360","0.0997912585735321","0.0997912585735321","0.0997912585735321"
"14367","0.13478943705558777","0.13478943705558777","0.13478943705558777"
"14378","0.07889313995838165","0.07889313995838165","0.07889313995838165"
"14380","0.09872831404209137","0.09872831404209137","0.09872831404209137"
"14383","0.10263800621032715","0.10263800621032715","0.10263800621032715"
"14390","0.09501848369836807","0.09501848369836807","0.09501848369836807"
"14392","0.11065185070037842","0.11065185070037842","0.11065185070037842"
"14419","0.0933276042342186","0.0933276042342186","0.0933276042342186"
"14423","0.15836822986602783","0.15836822986602783","0.15836822986602783"
"14437","0.12831611931324005","0.12831611931324005","0.12831611931324005"
"14440","0.07949401438236237","0.07949401438236237","0.07949401438236237"
"14443","0.15443608164787292","0.15443608164787292","0.15443608164787292"
"14449","0.10743166506290436","0.10743166506290436","0.10743166506290436"
"14452","0.13606631755828857","0.13606631755828857","0.13606631755828857"
"14457","0.09363356232643127","0.09363356232643127","0.09363356232643127"
"14458","0.17852678894996643","0.17852678894996643","0.17852678894996643"
"14462","0.08848007768392563","0.08848007768392563","0.08848007768392563"
"14472","0.12252183258533478","0.12252183258533478","0.12252183258533478"
"14479","0.06835778057575226","0.06835778057575226","0.06835778057575226"
"14482","0.14610767364501953","0.14610767364501953","0.14610767364501953"
"14483","0.09248989820480347","0.09248989820480347","0.09248989820480347"
"14484","0.0746692642569542","0.0746692642569542","0.0746692642569542"
"14485","0.0706559419631958","0.0706559419631958","0.0706559419631958"
"14486","0.12584227323532104","0.12584227323532104","0.12584227323532104"
"14495","0.05691064894199371","0.05691064894199371","0.05691064894199371"
"14508","0.11163433641195297","0.11163433641195297","0.11163433641195297"
"14510","0.11331377923488617","0.11331377923488617","0.11331377923488617"
"14512","0.10672049224376678","0.10672049224376678","0.10672049224376678"
"14513","0.10700361430644989","0.10700361430644989","0.10700361430644989"
"14516","0.06284365803003311","0.06284365803003311","0.06284365803003311"
"14518","0.15467190742492676","0.15467190742492676","0.15467190742492676"
"14528","0.09969349205493927","0.09969349205493927","0.09969349205493927"
"14530","0.2140488624572754","0.2140488624572754","0.2140488624572754"
"14540","0.1506129503250122","0.1506129503250122","0.1506129503250122"
"14541","0.21749059855937958","0.21749059855937958","0.21749059855937958"
"14553","0.14956359565258026","0.14956359565258026","0.14956359565258026"
"14559","0.13350488245487213","0.13350488245487213","0.13350488245487213"
"14563","0.09484758973121643","0.09484758973121643","0.09484758973121643"
"14566","0.09148284792900085","0.09148284792900085","0.09148284792900085"
"14567","0.10962174832820892","0.10962174832820892","0.10962174832820892"
"14568","0.08935365080833435","0.08935365080833435","0.08935365080833435"
"14571","0.09290696680545807","0.09290696680545807","0.09290696680545807"
"14576","0.1451597809791565","0.1451597809791565","0.1451597809791565"
"14581","0.11656034737825394","0.11656034737825394","0.11656034737825394"
"14590","0.10004119575023651","0.10004119575023651","0.10004119575023651"
"14594","0.10375717282295227","0.10375717282295227","0.10375717282295227"
"14607","0.09709437936544418","0.09709437936544418","0.09709437936544418"
"14611","0.1452440619468689","0.1452440619468689","0.1452440619468689"
"14612","0.10225825011730194","0.10225825011730194","0.10225825011730194"
"14613","0.15297278761863708","0.15297278761863708","0.15297278761863708"
"14616","0.16055506467819214","0.16055506467819214","0.16055506467819214"
"14627","0.1589834988117218","0.1589834988117218","0.1589834988117218"
"14630","0.11931323260068893","0.11931323260068893","0.11931323260068893"
"14631","0.15771272778511047","0.15771272778511047","0.15771272778511047"
"14635","0.11177507787942886","0.11177507787942886","0.11177507787942886"
"14639","0.11226654797792435","0.11226654797792435","0.11226654797792435"
"14641","0.09599213302135468","0.09599213302135468","0.09599213302135468"
"14647","0.06744910776615143","0.06744910776615143","0.06744910776615143"
"14653","0.04521133750677109","0.04521133750677109","0.04521133750677109"
"14654","0.23987171053886414","0.23987171053886414","0.23987171053886414"
"14655","0.13601835072040558","0.13601835072040558","0.13601835072040558"
"14656","0.1596928983926773","0.1596928983926773","0.1596928983926773"
"14664","0.13568252325057983","0.13568252325057983","0.13568252325057983"
"14666","0.11691246926784515","0.11691246926784515","0.11691246926784515"
"14668","0.14223596453666687","0.14223596453666687","0.14223596453666687"
"14672","0.15428294241428375","0.15428294241428375","0.15428294241428375"
"14673","0.09563665091991425","0.09563665091991425","0.09563665091991425"
"14678","0.09333008527755737","0.09333008527755737","0.09333008527755737"
"14679","0.16502229869365692","0.16502229869365692","0.16502229869365692"
"14688","0.10854093730449677","0.10854093730449677","0.10854093730449677"
"14690","0.08909264951944351","0.08909264951944351","0.08909264951944351"
"14693","0.18303722143173218","0.18303722143173218","0.18303722143173218"
"14698","0.19651830196380615","0.19651830196380615","0.19651830196380615"
"14709","0.11848972737789154","0.11848972737789154","0.11848972737789154"
"14710","0.20115184783935547","0.20115184783935547","0.20115184783935547"
"14711","0.09831420332193375","0.09831420332193375","0.09831420332193375"
"14716","0.08786209672689438","0.08786209672689438","0.08786209672689438"
"14718","0.12795597314834595","0.12795597314834595","0.12795597314834595"
